Unnamed: 0,Zone,State,City,Name,Type,Establishment Year,time needed to visit in hrs,Google review rating,Entrance Fee in INR,Airport with 50km Radius,Weekly Off,Significance,DSLR Allowed,Number of google review in lakhs,Best Time to visit,Number of Google Reviews,Normalized Rating,Normalized Fee,Normalized Time,Normalized Reviews,Weekend Availability Score,Significance Score,Type Score,Airport Score,Ranking Score
138,Central,Madhya Pradesh,Indore,Rajwada Palace,Palace,1747,1.0,4.4,10,Yes,,Historical,Yes,0.63,Afternoon,63000.0,0.8800000000000001,0.9986666666666667,0.8571428571428572,0.08513513513513514,1.0,0.3,0.1,0.05,0.7579563706563707
209,Northern,Ladakh,Leh,Khardung La Pass,Hill,Unknown,1.0,4.5,0,Yes,,Adventure,Yes,0.05,Afternoon,5000.0,0.9,1.0,0.8571428571428572,0.006756756756756757,1.0,0.35,0.1,0.05,0.7578185328185328
83,Northern,Rajasthan,Pushkar,Pushkar Lake,Temple,1400,1.5,4.4,0,No,,Religious,Yes,1.6,All,160000.0,0.8800000000000001,1.0,0.7857142857142857,0.21621621621621623,1.0,0.2,0.4,0.0,0.7573359073359074
148,Central,Madhya Pradesh,Amarkantak,Narmada Udgam Temple,Temple,1200,1.0,4.4,0,No,,Religious,Yes,0.01,All,1000.0,0.8800000000000001,1.0,0.8571428571428572,0.0013513513513513514,1.0,0.2,0.4,0.0,0.7572779922779924
283,North Eastern,Tripura,Dumboor,Dumboor Lake,Lake,Unknown,1.0,4.5,0,No,,Nature,Yes,0.01,Morning,1000.0,0.9,1.0,0.8571428571428572,0.0013513513513513514,1.0,0.3,0.2,0.0,0.7572779922779924
204,Northern,Ladakh,Diskit,Diskit Monastery,Monastery,1351,1.0,4.7,20,No,,Religious,No,0.015,Morning,1500.0,0.9400000000000001,0.9973333333333333,0.8571428571428572,0.002027027027027027,1.0,0.2,0.1,0.0,0.7569455598455599
145,Central,Madhya Pradesh,Orchha,Orchha Fort,Fort,1500,1.5,4.8,10,No,,Historical,Yes,0.1,Afternoon,10000.0,0.96,0.9986666666666667,0.7857142857142857,0.013513513513513514,1.0,0.3,0.3,0.0,0.756865637065637
255,Southern,Andhra Pradesh,Guntur,Uppalapadu Bird Sanctuary,Bird Sanctuary,Unknown,1.0,4.4,10,Yes,,Wildlife,Yes,0.7,All,70000.0,0.8800000000000001,0.9986666666666667,0.8571428571428572,0.0945945945945946,1.0,0.25,0.1,0.05,0.7564023166023166
298,Eastern,Bihar,Bodh Gaya,Mahabodhi Temple,Temple,-260,1.5,4.7,0,Yes,,Religious,Yes,0.2,All,20000.0,0.9400000000000001,1.0,0.7857142857142857,0.02702702702702703,1.0,0.2,0.4,0.05,0.7559169884169884
223,Eastern,West Bengal,Cooch Behar,Cooch Behar Palace,Palace,1887,1.0,4.5,20,Yes,Friday,Historical,Yes,0.09,All,9000.0,0.9,0.9973333333333333,0.8571428571428572,0.012162162162162163,1.0,0.3,0.1,0.05,0.7554590733590734
58,Southern,Goa,Goa,Se Cathedral,Church,1640,1.0,4.5,0,Yes,,Historical,Yes,0.05,Afternoon,5000.0,0.9,1.0,0.8571428571428572,0.006756756756756757,1.0,0.3,0.1,0.05,0.7553185328185329
152,Northern,Himachal Pradesh,dalhousie,Dalai Lama Temple,Temple,1959,1.5,4.7,0,Yes,,Religious,No,0.15,All,15000.0,0.9400000000000001,1.0,0.7857142857142857,0.02027027027027027,1.0,0.2,0.4,0.05,0.7552413127413128
269,Eastern,Sikkim,Gangtok,Rumtek Monastery,Monastery,1960s,1.0,4.6,10,Yes,,Religious,No,0.035,Morning,3500.0000000000005,0.9199999999999999,0.9986666666666667,0.8571428571428572,0.00472972972972973,1.0,0.2,0.1,0.05,0.7549158301158301
314,Southern,Tamil Nadu,Rameswaram,Ramanathaswamy Temple,Temple,Unknown,1.5,4.7,0,Yes,,Religious,No,0.1,All,10000.0,0.9400000000000001,1.0,0.7857142857142857,0.013513513513513514,1.0,0.2,0.4,0.05,0.7545656370656371
18,Western,Maharastra,Mumbai,Chhatrapati Shivaji Maharaj Vastu Sangrahalaya,Museum,1922,1.0,4.6,500,Yes,,Historical,Yes,0.34,All,34000.0,0.9199999999999999,0.9333333333333333,0.8571428571428572,0.04594594594594595,1.0,0.3,0.1,0.05,0.7542374517374516
108,Southern,Kerala,Nelliyampathy,Seethargundu Viewpoint,Viewpoint,Unknown,1.0,4.5,0,No,,Nature,Yes,0.03,Morning,3000.0,0.9,1.0,0.8571428571428572,0.004054054054054054,1.0,0.3,0.1,0.0,0.7525482625482627
215,Eastern,West Bengal,Darjeeling,Tiger Hill,Sunrise Point,Unknown,1.0,4.5,0,No,,Nature,Yes,0.025,All,2500.0,0.9,1.0,0.8571428571428572,0.0033783783783783786,1.0,0.3,0.1,0.0,0.752480694980695
141,Central,Madhya Pradesh,Jabalpur,Dhuandhar Falls,Waterfall,Unknown,1.0,4.5,0,No,,Nature,Yes,0.01,Morning,1000.0,0.9,1.0,0.8571428571428572,0.0013513513513513514,1.0,0.3,0.1,0.0,0.7522779922779924
57,Southern,Goa,Goa,Chapora Fort,Fort,1617,1.0,4.2,0,Yes,,Historical,Yes,0.19,Evening,19000.0,0.8400000000000001,1.0,0.8571428571428572,0.025675675675675677,1.0,0.3,0.3,0.05,0.7522104247104248
267,Eastern,Sikkim,Pelling,Pemayangtse Monastery,Monastery,1705,1.0,4.6,20,No,,Religious,No,0.015,Morning,1500.0,0.9199999999999999,0.9973333333333333,0.8571428571428572,0.002027027027027027,1.0,0.2,0.1,0.0,0.7519455598455599
37,Southern,Telangana,Hyderabad,Qutb Shahi Tombs,Tombs,1600,1.0,4.4,25,Yes,,Historical,Yes,0.2,Morning,20000.0,0.8800000000000001,0.9966666666666667,0.8571428571428572,0.02702702702702703,1.0,0.3,0.1,0.05,0.7518455598455598
129,Western,Maharastra,Nagpur,Deekshabhoomi,Monument,2001,1.0,4.5,0,Yes,,Religious,Yes,0.11,Afternoon,11000.0,0.9,1.0,0.8571428571428572,0.014864864864864866,1.0,0.2,0.1,0.05,0.7511293436293437
11,Northern,Delhi,Delhi,Lodhi Garden,Park,1500,1.0,4.5,0,Yes,,Botanical,Yes,0.48,All,48000.0,0.9,1.0,0.8571428571428572,0.06486486486486487,1.0,0.1,0.1,0.05,0.7511293436293437
51,Eastern,West Bengal,Kolkata,Marble Palace,Palace,1835,1.0,4.4,0,Yes,,Historical,Yes,0.1,Afternoon,10000.0,0.8800000000000001,1.0,0.8571428571428572,0.013513513513513514,1.0,0.3,0.1,0.05,0.7509942084942085
98,Southern,Kerala,Kochi,Fort Kochi,Site,1503,1.0,4.4,0,Yes,,Historical,Yes,0.1,All,10000.0,0.8800000000000001,1.0,0.8571428571428572,0.013513513513513514,1.0,0.3,0.1,0.05,0.7509942084942085
249,Southern,Andhra Pradesh,Visakhapatnam,Rishikonda Beach,Beach,Unknown,1.5,4.5,0,Yes,,Recreational,Yes,0.39,Morning,39000.0,0.9,1.0,0.7857142857142857,0.052702702702702706,1.0,0.25,0.4,0.05,0.7509845559845559
20,Western,Maharastra,Mumbai,Siddhivinayak Temple,Temple,1881,2.0,4.8,0,Yes,,Religious,No,1.05,All,105000.0,0.96,1.0,0.7142857142857143,0.14189189189189189,1.0,0.2,0.4,0.05,0.7509749034749035
187,Central,Uttar Pradesh,Allahabad,Triveni Sangam,Confluence,Unknown,1.0,4.5,0,Yes,,Religious,Yes,0.09,Morning,9000.0,0.9,1.0,0.8571428571428572,0.012162162162162163,1.0,0.2,0.1,0.05,0.7508590733590734
170,Northern,Uttarakhand,Haridwar,Har Ki Pauri,Ghat,Unknown,1.0,4.5,0,Yes,,Religious,Yes,0.025,All,2500.0,0.9,1.0,0.8571428571428572,0.0033783783783783786,1.0,0.2,0.1,0.05,0.749980694980695
111,Southern,Karnataka,Mysore,Mysore Palace,Palace,1912,2.0,4.6,50,Yes,,Historical,Yes,2.5,All,250000.0,0.9199999999999999,0.9933333333333333,0.7142857142857143,0.33783783783783783,1.0,0.3,0.1,0.05,0.749569498069498
86,Northern,Rajasthan,Chittorgarh,Chittorgarh Fort,Fort,700,2.0,4.6,40,No,,Historical,Yes,1.9,All,190000.0,0.9199999999999999,0.9946666666666667,0.7142857142857143,0.25675675675675674,1.0,0.3,0.3,0.0,0.7491613899613899
28,Southern,Karnataka,Bangalore,Lalbagh Botanical Garden,Botanical Garden,1760,1.5,4.4,20,Yes,,Nature,Yes,1.5,Evening,150000.0,0.8800000000000001,0.9973333333333333,0.7857142857142857,0.20270270270270271,1.0,0.3,0.1,0.05,0.7480845559845559
235,Eastern,Odisha,Kendujhar,Sanaghagara Waterfall,Waterfall,Unknown,1.0,4.4,0,No,,Nature,Yes,0.055,All,5500.0,0.8800000000000001,1.0,0.8571428571428572,0.007432432432432433,1.0,0.3,0.1,0.0,0.7478861003861005
42,Eastern,West Bengal,Kolkata,Victoria Memorial,Museum,1921,1.5,4.6,30,Yes,Monday,Historical,Yes,0.73,Morning,73000.0,0.9199999999999999,0.996,0.7857142857142857,0.09864864864864865,1.0,0.3,0.1,0.05,0.7474791505791505
96,Southern,Kerala,Alappuzha,Alappuzha Beach,Beach,Unknown,1.5,4.5,0,Yes,,Recreational,Yes,0.11,All,11000.0,0.9,1.0,0.7857142857142857,0.014864864864864866,1.0,0.25,0.4,0.05,0.7472007722007722
118,Southern,Karnataka,Mangalore,Panambur Beach,Beach,Unknown,1.5,4.5,0,Yes,,Recreational,Yes,0.1,All,10000.0,0.9,1.0,0.7857142857142857,0.013513513513513514,1.0,0.25,0.4,0.05,0.747065637065637
228,Eastern,Odisha,Rourkela,Khandadhar Waterfall,Waterfall,Unknown,1.5,4.5,0,No,,Nature,Yes,1.2,All,120000.0,0.9,1.0,0.7857142857142857,0.16216216216216217,1.0,0.3,0.1,0.0,0.746930501930502
90,Northern,Rajasthan,Jaipur,Jaigarh Fort,Fort,1726,1.5,4.5,35,Yes,,Historical,Yes,0.3,All,30000.0,0.9,0.9953333333333333,0.7857142857142857,0.04054054054054054,1.0,0.3,0.3,0.05,0.7465683397683397
34,Southern,Telangana,Hyderabad,Hussain Sagar Lake,Lake,1563,1.0,4.3,0,Yes,,Scenic,Yes,0.5,Evening,50000.0,0.86,1.0,0.8571428571428572,0.06756756756756757,1.0,0.1,0.2,0.05,0.746399613899614
181,Central,Uttar Pradesh,Agra,Taj Mahal,Mausoleum,1632,2.0,4.6,50,Yes,Friday,Historical,Yes,2.25,Morning,225000.0,0.9199999999999999,0.9933333333333333,0.7142857142857143,0.30405405405405406,1.0,0.3,0.1,0.05,0.7461911196911196
301,Eastern,Bihar,Patna,Budhha Smriti Park,Park,Unknown,1.0,4.4,10,Yes,,Cultural,Yes,0.31,All,31000.0,0.8800000000000001,0.9986666666666667,0.8571428571428572,0.041891891891891894,1.0,0.15,0.1,0.05,0.7461320463320463
238,Southern,Tamil Nadu,Rameswaram,Ramanathaswamy Temple,Temple,12th century,1.5,4.6,0,No,,Religious,No,0.01,All,1000.0,0.9199999999999999,1.0,0.7857142857142857,0.0013513513513513514,1.0,0.2,0.4,0.0,0.7458494208494209
225,Eastern,Odisha,Puri,Jagannath Temple,Temple,12th century,2.0,4.7,0,Yes,,Religious,No,1.0,All,100000.0,0.9400000000000001,1.0,0.7142857142857143,0.13513513513513514,1.0,0.2,0.4,0.05,0.7452992277992277
240,Southern,Tamil Nadu,Ooty,Ooty Lake,Lake,1824,1.0,4.1,10,Yes,,Recreational,Yes,0.61,Morning,61000.0,0.82,0.9986666666666667,0.8571428571428572,0.08243243243243244,1.0,0.25,0.2,0.05,0.7451861003861002
8,Northern,Delhi,Delhi,Agrasen ki Baoli,Stepwell,1400,1.0,4.2,0,Yes,,Historical,Yes,0.41,Afternoon,41000.0,0.8400000000000001,1.0,0.8571428571428572,0.05540540540540541,1.0,0.3,0.1,0.05,0.7451833976833977
89,Northern,Rajasthan,Jaipur,Amber Fort,Fort,1592,2.0,4.6,100,Yes,,Historical,Yes,1.5,All,150000.0,0.9199999999999999,0.9866666666666667,0.7142857142857143,0.20270270270270271,1.0,0.3,0.3,0.05,0.7450559845559845
50,Eastern,West Bengal,Kolkata,Belur Math,Site,1898,1.5,4.7,0,Yes,,Religious,Yes,0.47,Morning,47000.0,0.9400000000000001,1.0,0.7857142857142857,0.06351351351351352,1.0,0.2,0.1,0.05,0.744565637065637
192,Central,Uttar Pradesh,Aligarh,Aligarh Fort,Fort,1524,1.0,4.1,20,Yes,,Historical,Yes,0.0165,Afternoon,1650.0,0.82,0.9973333333333333,0.8571428571428572,0.00222972972972973,1.0,0.3,0.3,0.05,0.7444658301158301
218,Eastern,West Bengal,Digha,Digha Beach,Beach,Unknown,1.5,4.5,0,No,,Recreational,Yes,0.09,Morning,9000.0,0.9,1.0,0.7857142857142857,0.012162162162162163,1.0,0.25,0.4,0.0,0.744430501930502
290,Southern,Andaman and Nicobar Islands,Port Blair,Cellular Jail,Landmark,1906,1.5,4.7,30,Yes,Monday,Historical,Yes,0.12,Afternoon,12000.0,0.9400000000000001,0.996,0.7857142857142857,0.016216216216216217,1.0,0.3,0.1,0.05,0.7442359073359073
105,Southern,Kerala,Bekal,Bekal Fort,Fort,1650,1.5,4.5,20,No,,Historical,Yes,0.22,All,22000.0,0.9,0.9973333333333333,0.7857142857142857,0.02972972972972973,1.0,0.3,0.3,0.0,0.7432872586872586
66,Western,Gujarat,Ahmedabad,Sabarmati Ashram,Historical,1915,1.5,4.6,0,Yes,,Historical,Yes,0.35,Morning,35000.0,0.9199999999999999,1.0,0.7857142857142857,0.0472972972972973,1.0,0.3,0.1,0.05,0.7429440154440153
137,Central,Madhya Pradesh,Bhopal,Sanchi Stupa,Monument,-300,1.5,4.7,30,Yes,,Historical,Yes,0.01,Afternoon,1000.0,0.9400000000000001,0.996,0.7857142857142857,0.0013513513513513514,1.0,0.3,0.1,0.05,0.7427494208494209
169,Northern,Uttarakhand,Rishikesh,Laxman Jhula,Suspension Bridge,1939,1.0,4.4,0,Yes,,Cultural,Yes,0.03,Morning,3000.0,0.8800000000000001,1.0,0.8571428571428572,0.004054054054054054,1.0,0.15,0.1,0.05,0.7425482625482626
233,Eastern,Odisha,Keonjhar,Badaghagara Waterfall,Waterfall,Unknown,1.0,4.3,0,No,,Nature,Yes,0.018,Morning,1799.9999999999998,0.86,1.0,0.8571428571428572,0.0024324324324324323,1.0,0.3,0.1,0.0,0.7423861003861004
230,Eastern,Odisha,Sambalpur,Hirakud Dam,Dam,1957,1.0,4.5,0,No,,Engineering Marvel,Yes,0.01,All,1000.0,0.9,1.0,0.8571428571428572,0.0013513513513513514,1.0,0.1,0.1,0.0,0.7422779922779924
41,Southern,Telangana,Hyderabad,Lumbini Park,Park,1994,1.0,4.1,20,Yes,,Recreational,Yes,0.73,Evening,73000.0,0.82,0.9973333333333333,0.8571428571428572,0.09864864864864865,1.0,0.25,0.1,0.05,0.7416077220077218
7,Northern,Delhi,Delhi,Red Fort,Fort,1648,2.0,4.5,35,Yes,,Historical,Yes,1.5,Afternoon,150000.0,0.9,0.9953333333333333,0.7142857142857143,0.20270270270270271,1.0,0.3,0.3,0.05,0.7413559845559845
188,Central,Uttar Pradesh,Jhansi,Jhansi Fort,Fort,1613,1.5,4.4,15,Yes,,Historical,Yes,0.25,All,25000.0,0.8800000000000001,0.998,0.7857142857142857,0.033783783783783786,1.0,0.3,0.3,0.05,0.741292664092664
54,Southern,Goa,Goa,Fort Aguada,Fort,1612,1.5,4.2,0,Yes,,Historical,Yes,0.95,Morning,95000.0,0.8400000000000001,1.0,0.7857142857142857,0.12837837837837837,1.0,0.3,0.3,0.05,0.7410521235521236
256,Southern,Andhra Pradesh,Kadapa,Gandikota Fort,Fort,12th century,1.5,4.5,0,No,,Historical,Yes,0.015,Morning,1500.0,0.9,1.0,0.7857142857142857,0.002027027027027027,1.0,0.3,0.3,0.0,0.7409169884169885
160,Northern,Himachal Pradesh,Mandi,Prashar Lake,Lake,1400,1.5,4.6,0,No,,Nature,Yes,0.01,Morning,1000.0,0.9199999999999999,1.0,0.7857142857142857,0.0013513513513513514,1.0,0.3,0.2,0.0,0.7408494208494208
237,Southern,Tamil Nadu,Madurai,Meenakshi Amman Temple,Temple,6th century AD,2.0,4.7,0,Yes,,Religious,No,0.65,All,65000.0,0.9400000000000001,1.0,0.7142857142857143,0.08783783783783784,1.0,0.2,0.4,0.05,0.740569498069498
245,Southern,Tamil Nadu,Yercaud,Yercaud Lake,Lake,Unknown,1.0,4.2,0,No,,Recreational,Yes,0.019,Morning,1900.0,0.8400000000000001,1.0,0.8571428571428572,0.0025675675675675674,1.0,0.25,0.2,0.0,0.7398996138996139
71,Western,Gujarat,Somnath,Somnath Temple,Temple,1951,2.0,4.8,0,No,,Religious,No,0.39,Morning,39000.0,0.96,1.0,0.7142857142857143,0.052702702702702706,1.0,0.2,0.4,0.0,0.7395559845559846
321,Central,Uttar Pradesh,Agra,Agra Fort,Fort,1565,2.0,4.5,40,Yes,,Historical,Yes,1.3,Afternoon,130000.0,0.9,0.9946666666666667,0.7142857142857143,0.17567567567567569,1.0,0.3,0.3,0.05,0.7385532818532818
201,Northern,Ladakh,Leh,Thiksey Monastery,Monastery,1430,1.5,4.7,20,Yes,,Religious,No,0.05,All,5000.0,0.9400000000000001,0.9973333333333333,0.7857142857142857,0.006756756756756757,1.0,0.2,0.1,0.05,0.7384899613899614
196,Northern,Ladakh,Leh,Pangong Tso,Lake,Unknown,2.0,4.9,20,Yes,,Nature,Yes,0.15,Morning,15000.0,0.9800000000000001,0.9973333333333333,0.7142857142857143,0.02027027027027027,1.0,0.3,0.2,0.05,0.7384127413127413
210,Northern,Ladakh,Leh,Thiksey Monastery,Monastery,1430,1.5,4.7,30,Yes,,Religious,No,0.05,All,5000.0,0.9400000000000001,0.996,0.7857142857142857,0.006756756756756757,1.0,0.2,0.1,0.05,0.7382899613899614
285,Central,Chhattisgarh,Bastar,Chitrakote Falls,Waterfall,Unknown,1.5,4.6,0,No,,Nature,Yes,0.19,Morning,19000.0,0.9199999999999999,1.0,0.7857142857142857,0.025675675675675677,1.0,0.3,0.1,0.0,0.7382818532818533
117,Southern,Karnataka,Shivamogga,Jog Falls,Waterfall,1900,1.5,4.6,30,No,,Nature,Yes,0.23,Morning,23000.0,0.9199999999999999,0.996,0.7857142857142857,0.031081081081081083,1.0,0.3,0.1,0.0,0.7382223938223939
265,Southern,Andhra Pradesh,Visakhapatnam,Visakha Museum,Museum,1991,1.0,4.3,10,Yes,,Cultural,Yes,0.065,All,6500.0,0.86,0.9986666666666667,0.8571428571428572,0.008783783783783784,1.0,0.15,0.1,0.05,0.7378212355212354
208,Northern,Ladakh,Leh,Magnetic Hill,Gravity Hill,Unknown,0.5,3.7,0,Yes,,Nature,Yes,0.1,All,10000.0,0.74,1.0,0.9285714285714286,0.013513513513513514,1.0,0.3,0.1,0.05,0.7374227799227798
67,Western,Gujarat,Dwarka,Dwarkadhish Temple,Temple,-400,2.0,4.7,0,No,,Religious,No,0.59,Evening,59000.0,0.9400000000000001,1.0,0.7142857142857143,0.07972972972972973,1.0,0.2,0.4,0.0,0.7372586872586873
153,Northern,Himachal Pradesh,Dalhousie,Khajjiar Lake,Lake,Unknown,1.5,4.5,0,No,,Nature,Yes,0.1,Morning,10000.0,0.9,1.0,0.7857142857142857,0.013513513513513514,1.0,0.3,0.2,0.0,0.7370656370656371
252,Southern,Andhra Pradesh,Anantapur,Lepakshi,Site,16th century,1.5,4.6,0,No,,Historical,Yes,0.075,All,7500.0,0.9199999999999999,1.0,0.7857142857142857,0.010135135135135136,1.0,0.3,0.1,0.0,0.7367277992277992
142,Central,Madhya Pradesh,Pachmarhi,Bee Falls,Waterfall,Unknown,1.5,4.6,15,No,,Nature,Yes,0.065,Morning,6500.0,0.9199999999999999,0.998,0.7857142857142857,0.008783783783783784,1.0,0.3,0.1,0.0,0.736292664092664
179,Northern,Uttarakhand,Chopta,Tungnath Temple,Temple,751,2.0,4.8,0,No,,Religious,No,0.09,All,9000.0,0.96,1.0,0.7142857142857143,0.012162162162162163,1.0,0.2,0.4,0.0,0.7355019305019306
165,Northern,Himachal Pradesh,Barot,Barot Valley,Valley,Unknown,2.0,4.7,0,No,,Nature,Yes,1.2,Morning,120000.0,0.9400000000000001,1.0,0.7142857142857143,0.16216216216216217,1.0,0.3,0.1,0.0,0.7355019305019305
219,Eastern,West Bengal,Murshidabad,Hazarduari Palace,Palace,1837,1.5,4.5,10,Yes,Friday,Historical,Yes,0.18,Morning,18000.0,0.9,0.9986666666666667,0.7857142857142857,0.024324324324324326,1.0,0.3,0.1,0.05,0.7354467181467181
275,North Eastern,Assam,Guwahati,Umananda Island,Island,Unknown,1.0,4.1,0,Yes,,Nature,Yes,0.01,Morning,1000.0,0.82,1.0,0.8571428571428572,0.0013513513513513514,1.0,0.3,0.1,0.05,0.7347779922779923
120,Southern,Karnataka,Bijapur,Gol Gumbaz,Mausoleum,1656,1.5,4.5,20,No,,Historical,Yes,0.25,All,25000.0,0.9,0.9973333333333333,0.7857142857142857,0.033783783783783786,1.0,0.3,0.1,0.0,0.7336926640926641
282,North Eastern,Tripura,Agartala,Ujjayanta Palace,Palace,1901,1.5,4.5,10,Yes,Monday,Historical,Yes,0.035,All,3500.0000000000005,0.9,0.9986666666666667,0.7857142857142857,0.00472972972972973,1.0,0.3,0.1,0.05,0.7334872586872587
